ID,Rank,Category,Copies,Card Name,Set
19,3,Trainer,1,Thorton,LOR 167
19,3,Trainer,1,Briar,SCR 132
19,3,Trainer,1,Professor Turo's Scenario,PAR 171
19,3,Trainer,4,Rare Candy,SVI 191
19,3,Trainer,4,Ultra Ball,SVI 196
19,3,Trainer,4,Buddy-Buddy Poffin,TEF 144
19,3,Trainer,3,Nest Ball,SVI 181
19,3,Trainer,2,Super Rod,PAL 188
19,3,Trainer,2,Counter Catcher,PAR 160
19,3,Trainer,1,Night Stretcher,SFA 61
19,3,Trainer,1,Lost Vacuum,LOR 162
19,3,Trainer,1,Unfair Stamp,TWM 165
19,3,Trainer,1,Canceling Cologne,ASR 136
19,3,Trainer,1,Defiance Band,SVI 169
19,3,Trainer,1,Forest Seal Stone,SIT 156
19,3,Energy,5,Fire Energy,SVE 10
20,4,Pokémon,4,Roaring Moon,TEF 109
20,4,Pokémon,3,Flutter Mane,TEF 78
20,4,Pokémon,2,Great Tusk,TEF 97
20,4,Pokémon,1,Pecharunt ex,SFA 39
20,4,Pokémon,1,Fezandipiti ex,SFA 38
20,4,Pokémon,1,Brute Bonnet,PAR 123
20,4,Pokémon,1,Radiant Greninja,ASR 46
20,4,Pokémon,1,Iron Bundle,PAR 56
20,4,Pokémon,1,Roaring Moon ex,PAR 124
20,4,Trainer,4,Explorer's Guidance,TEF 147
20,4,Trainer,4,Professor Sada's Vitality,PAR 170
20,4,Trainer,1,Boss's Orders,PAL 172
20,4,Trainer,4,Earthen Vessel,PAR 163
20,4,Trainer,3,Ultra Ball,SVI 196
20,4,Trainer,3,Nest Ball,SVI 181
20,4,Trainer,2,Counter Catcher,PAR 160
20,4,Trainer,2,Night Stretcher,SFA 61
20,4,Trainer,2,Pokégear 3.0,SVI 186
20,4,Trainer,1,Dark Patch,ASR 139
20,4,Trainer,1,Superior Energy Retrieval,PAL 189
20,4,Trainer,1,Super Rod,PAL 188
20,4,Trainer,1,Pal Pad,SVI 182
20,4,Trainer,1,Secret Box,TWM 163
20,4,Trainer,4,Ancient Booster Energy Capsule,TEF 140
20,4,Trainer,1,Binding Mochi,SFA 55
20,4,Trainer,3,PokéStop,PGO 68
20,4,Energy,7,Darkness Energy,SVE 15
21,5,Pokémon,3,Charmander,MEW 4
21,5,Pokémon,1,Charmeleon,PAF 8
21,5,Pokémon,2,Charizard ex,OBF 125
21,5,Pokémon,2,Pidgey,OBF 162
21,5,Pokémon,2,Pidgeot ex,OBF 164
21,5,Pokémon,2,Duskull,SFA 18
21,5,Pokémon,1,Dusclops,SFA 19
21,5,Pokémon,1,Dusknoir,SFA 20
21,5,Pokémon,1,Lumineon V,BRS 40
21,5,Pokémon,1,Rotom V,LOR 58
21,5,Pokémon,1,Fezandipiti ex,SFA 38
21,5,Pokémon,1,Radiant Charizard,CRZ 20
21,5,Trainer,4,Arven,OBF 186
21,5,Trainer,2,Boss's Orders,PAL 172
21,5,Trainer,2,Iono,PAL 185
21,5,Trainer,1,Briar,SCR 132
21,5,Trainer,1,Thorton,LOR 167
21,5,Trainer,1,Professor Turo's Scenario,PAR 171
21,5,Trainer,4,Buddy-Buddy Poffin,TEF 144
21,5,Trainer,4,Rare Candy,SVI 191
21,5,Trainer,4,Ultra Ball,SVI 196
21,5,Trainer,4,Nest Ball,SVI 181
21,5,Trainer,2,Counter Catcher,PAR 160
21,5,Trainer,2,Super Rod,PAL 188
21,5,Trainer,1,Unfair Stamp,TWM 165
21,5,Trainer,1,Canceling Cologne,ASR 136
21,5,Trainer,1,Night Stretcher,SFA 61
21,5,Trainer,1,Defiance Band,SVI 169
21,5,Trainer,1,Forest Seal Stone,SIT 156
21,5,Trainer,1,Collapsed Stadium,BRS 137
21,5,Energy,5,Fire Energy,SVE 10
22,6,Pokémon,3,Hoothoot,SCR 114
22,6,Pokémon,3,Noctowl,SCR 115
22,6,Pokémon,3,Terapagos ex,SCR 128
22,6,Pokémon,2,Pidgey,OBF 162
22,6,Pokémon,2,Pidgeot ex,OBF 164
22,6,Pokémon,2,Duskull,SFA 18
22,6,Pokémon,2,Dusknoir,SFA 20
22,6,Pokémon,2,Fan Rotom,SCR 118
22,6,Pokémon,2,Bouffalant,SCR 119
22,6,Pokémon,1,Regidrago V,SIT 135
22,6,Pokémon,1,Regidrago VSTAR,SIT 136
22,6,Pokémon,1,Fezandipiti ex,SFA 38
22,6,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
22,6,Trainer,2,Iono,PAL 185
22,6,Trainer,1,Boss's Orders,PAL 172
22,6,Trainer,1,Briar,SCR 132
22,6,Trainer,1,Professor's Research,SVI 189
22,6,Trainer,1,Thorton,LOR 167
22,6,Trainer,4,Rare Candy,SVI 191
22,6,Trainer,4,Nest Ball,SVI 181
22,6,Trainer,4,Ultra Ball,SVI 196
22,6,Trainer,3,Buddy-Buddy Poffin,TEF 144
22,6,Trainer,2,Night Stretcher,SFA 61
22,6,Trainer,1,Feather Ball,ASR 141
22,6,Trainer,1,Prime Catcher,TEF 157
22,6,Trainer,1,Counter Catcher,PAR 160
22,6,Trainer,1,Lost Vacuum,LOR 162
22,6,Trainer,1,Switch,SVI 194
22,6,Trainer,3,Area Zero Underdepths,SCR 131
22,6,Energy,4,Double Turbo Energy,BRS 151
23,7,Pokémon,2,Frigibax,PAL 57
23,7,Pokémon,1,Frigibax,PAF 17
23,7,Pokémon,2,Baxcalibur,PAL 60
23,7,Pokémon,2,Bidoof,CRZ 111
23,7,Pokémon,2,Bibarel,BRS 121
23,7,Pokémon,2,Chien-Pao ex,PAL 61
23,7,Pokémon,1,Origin Forme Palkia V,ASR 39
23,7,Pokémon,1,Origin Forme Palkia VSTAR,ASR 40
23,7,Pokémon,1,Iron Hands ex,PAR 70
23,7,Pokémon,1,Lumineon V,BRS 40
23,7,Pokémon,1,Radiant Greninja,ASR 46
23,7,Trainer,4,Irida,ASR 147
23,7,Trainer,1,Cyllene,ASR 138
23,7,Trainer,1,Boss's Orders,PAL 172
23,7,Trainer,4,Buddy-Buddy Poffin,TEF 144
23,7,Trainer,4,Ultra Ball,SVI 196
23,7,Trainer,4,Nest Ball,SVI 181
23,7,Trainer,4,Superior Energy Retrieval,PAL 189
23,7,Trainer,3,Rare Candy,SVI 191
23,7,Trainer,2,Super Rod,PAL 188
23,7,Trainer,2,Canceling Cologne,ASR 136
23,7,Trainer,1,Earthen Vessel,PAR 163
23,7,Trainer,1,Hisuian Heavy Ball,ASR 146
23,7,Trainer,1,Pal Pad,SVI 182
23,7,Trainer,1,Prime Catcher,TEF 157
23,7,Trainer,2,PokéStop,PGO 68
23,7,Energy,8,Water Energy,SVE 11
23,7,Energy,1,Lightning Energy,SVE 12
24,8,Pokémon,3,Roaring Moon ex,PAR 124
24,8,Pokémon,2,Squawkabilly ex,PAL 169
24,8,Pokémon,1,Koraidon,SSP 116
24,8,Pokémon,1,Roaring Moon,TEF 109
24,8,Pokémon,1,Fezandipiti ex,SFA 38
24,8,Pokémon,1,Radiant Greninja,ASR 46
24,8,Pokémon,1,Pecharunt ex,SFA 39
24,8,Pokémon,1,Latias ex,SSP 76
24,8,Trainer,4,Professor Sada's Vitality,PAR 170
24,8,Trainer,2,Judge,SVI 176
24,8,Trainer,1,Boss's Orders,PAL 172
24,8,Trainer,4,Pokémon Catcher,SVI 187
24,8,Trainer,4,Nest Ball,SVI 181
24,8,Trainer,4,Dark Patch,ASR 139
24,8,Trainer,4,Ultra Ball,SVI 196
24,8,Trainer,4,Earthen Vessel,PAR 163
24,8,Trainer,3,Trekking Shoes,ASR 156
24,8,Trainer,3,Night Stretcher,SFA 61
24,8,Trainer,2,Pokégear 3.0,SVI 186
24,8,Trainer,1,Unfair Stamp,TWM 165
24,8,Trainer,1,Pal Pad,SVI 182
24,8,Trainer,3,PokéStop,PGO 68
24,8,Trainer,1,Temple of Sinnoh,ASR 155
24,8,Energy,8,Darkness Energy,SVE 15
25,9,Pokémon,2,Pidgey,OBF 162
25,9,Pokémon,2,Pidgeot ex,OBF 164
25,9,Pokémon,2,Rotom V,LOR 58
25,9,Pokémon,2,Snorlax,PGO 55
25,9,Pokémon,2,Cornerstone Mask Ogerpon ex,TWM 112
25,9,Pokémon,2,Mimikyu,PAL 97
25,9,Pokémon,1,Chi-Yu ex,PAL 40
25,9,Pokémon,1,Luxray V,ASR 50
25,9,Trainer,4,Arven,OBF 186
25,9,Trainer,2,Iono,PAL 185
25,9,Trainer,2,Cyllene,ASR 138
25,9,Trainer,2,Miss Fortune Sisters,LOR 164
25,9,Trainer,2,Penny,SVI 183
25,9,Trainer,2,Boss's Orders,PAL 172
25,9,Trainer,1,Thorton,LOR 167
25,9,Trainer,1,Eri,TEF 146
25,9,Trainer,1,Erika's Invitation,MEW 160
25,9,Trainer,4,Nest Ball,SVI 181
25,9,Trainer,3,Ultra Ball,SVI 196
25,9,Trainer,3,Counter Catcher,PAR 160
25,9,Trainer,3,Pal Pad,SVI 182
25,9,Trainer,2,Rare Candy,SVI 191
25,9,Trainer,2,Accompanying Flute,TWM 142
25,9,Trainer,1,Hisuian Heavy Ball,ASR 146
25,9,Trainer,1,Night Stretcher,SFA 61
25,9,Trainer,2,Bravery Charm,PAL 173
25,9,Trainer,1,Hero's Cape,TEF 152
25,9,Trainer,1,Forest Seal Stone,SIT 156
25,9,Trainer,2,Beach Court,SVI 167
25,9,Energy,2,Double Turbo Energy,BRS 151
25,9,Energy,1,Fighting Energy,SVE 14
25,9,Energy,1,Fire Energy,SVE 10
26,10,Pokémon,3,Lugia V,SIT 138
26,10,Pokémon,3,Lugia VSTAR,SIT 139
26,10,Pokémon,4,Archeops,SIT 147
26,10,Pokémon,2,Minccino,TEF 136
26,10,Pokémon,2,Cinccino,TEF 137
26,10,Pokémon,2,Lumineon V,BRS 40
26,10,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
26,10,Pokémon,1,Wyrdeer V,ASR 134
26,10,Pokémon,1,Iron Hands ex,PAR 70
26,10,Pokémon,1,Fezandipiti ex,SFA 38
26,10,Pokémon,1,Squawkabilly ex,PAL 169
26,10,Pokémon,1,Flutter Mane,TEF 78
26,10,Trainer,4,Boss's Orders,PAL 172
26,10,Trainer,3,Professor's Research,SVI 189
26,10,Trainer,2,Iono,PAL 185
26,10,Trainer,1,Carmine,TWM 145
26,10,Trainer,4,Ultra Ball,SVI 196
26,10,Trainer,4,Capturing Aroma,SIT 153
26,10,Trainer,2,Nest Ball,SVI 181
26,10,Trainer,1,Mesagoza,SVI 178
26,10,Trainer,1,Jamming Tower,TWM 153
26,10,Energy,4,Double Turbo Energy,BRS 151
26,10,Energy,4,Jet Energy,PAL 190
26,10,Energy,4,Gift Energy,LOR 171
26,10,Energy,2,Mist Energy,TEF 161
26,10,Energy,1,V Guard Energy,SIT 169
26,10,Energy,1,Legacy Energy,TWM 167
27,11,Pokémon,3,Regidrago V,SIT 135
27,11,Pokémon,3,Regidrago VSTAR,SIT 136
27,11,Pokémon,3,Teal Mask Ogerpon ex,TWM 25
27,11,Pokémon,2,Dragapult ex,TWM 130
27,11,Pokémon,1,Giratina VSTAR,LOR 131
27,11,Pokémon,1,Kyurem,SFA 47
27,11,Pokémon,1,Hoothoot,SCR 114
27,11,Pokémon,1,Noctowl,SCR 115
27,11,Pokémon,1,Squawkabilly ex,PAL 169
27,11,Pokémon,1,Fezandipiti ex,SFA 38
27,11,Pokémon,1,Mew ex,MEW 151
27,11,Pokémon,1,Cleffa,OBF 80
27,11,Pokémon,1,Radiant Charizard,CRZ 20
27,11,Trainer,4,Professor's Research,SVI 189
27,11,Trainer,2,Iono,PAL 185
27,11,Trainer,2,Boss's Orders,PAL 172
27,11,Trainer,4,Ultra Ball,SVI 196
27,11,Trainer,4,Nest Ball,SVI 181
27,11,Trainer,4,Energy Switch,SVI 173
27,11,Trainer,3,Earthen Vessel,PAR 163
27,11,Trainer,2,Super Rod,PAL 188
27,11,Trainer,1,Canceling Cologne,ASR 136
27,11,Trainer,1,Switch,SVI 194
27,11,Trainer,1,Prime Catcher,TEF 157
27,11,Trainer,1,Jamming Tower,TWM 153
27,11,Trainer,1,Temple of Sinnoh,ASR 155
27,11,Energy,7,Grass Energy,SVE 9
27,11,Energy,3,Fire Energy,SVE 10
28,12,Pokémon,3,Ralts,ASR 60
28,12,Pokémon,1,Ralts,SIT 67
28,12,Pokémon,4,Kirlia,SIT 68
28,12,Pokémon,2,Gardevoir ex,SVI 86
28,12,Pokémon,1,Drifloon,SVI 89
28,12,Pokémon,1,Scream Tail,PAR 86
28,12,Pokémon,1,Munkidori,TWM 95
28,12,Pokémon,1,Klefki,SVI 96
28,12,Pokémon,1,Spiritomb,PAL 89
28,12,Pokémon,1,Fezandipiti ex,SFA 38
28,12,Pokémon,1,Radiant Greninja,ASR 46
28,12,Pokémon,1,Manaphy,BRS 41
28,12,Trainer,3,Iono,PAL 185
28,12,Trainer,2,Arven,OBF 186
28,12,Trainer,2,Professor's Research,SVI 189
28,12,Trainer,1,Boss's Orders,PAL 172
28,12,Trainer,1,Professor Turo's Scenario,PAR 171
28,12,Trainer,4,Buddy-Buddy Poffin,TEF 144
28,12,Trainer,2,Nest Ball,SVI 181
28,12,Trainer,2,Ultra Ball,SVI 196
28,12,Trainer,2,Earthen Vessel,PAR 163
28,12,Trainer,2,Rare Candy,SVI 191
28,12,Trainer,2,Counter Catcher,PAR 160
28,12,Trainer,1,Night Stretcher,SFA 61
28,12,Trainer,1,Super Rod,PAL 188
28,12,Trainer,1,Pal Pad,SVI 182
28,12,Trainer,1,Hisuian Heavy Ball,ASR 146
28,12,Trainer,1,Secret Box,TWM 163
28,12,Trainer,2,Bravery Charm,PAL 173
28,12,Trainer,1,Technical Machine: Evolution,PAR 178
28,12,Trainer,1,Luxurious Cape,PAR 166
28,12,Trainer,1,Moonlit Hill,PAF 81
28,12,Trainer,1,Temple of Sinnoh,ASR 155
28,12,Energy,7,Psychic Energy,SVE 13
28,12,Energy,1,Darkness Energy,SVE 15
29,13,Pokémon,4,Gimmighoul,PAR 88
29,13,Pokémon,4,Gholdengo ex,PAR 139
29,13,Pokémon,1,Origin Forme Palkia V,ASR 39
29,13,Pokémon,1,Origin Forme Palkia VSTAR,ASR 40
29,13,Pokémon,1,Lumineon V,BRS 40
29,13,Pokémon,1,Radiant Greninja,ASR 46
29,13,Pokémon,1,Manaphy,BRS 41
29,13,Pokémon,1,Fezandipiti ex,SFA 38
29,13,Trainer,3,Irida,ASR 147
29,13,Trainer,3,Ciphermaniac's Codebreaking,TEF 145
29,13,Trainer,2,Boss's Orders,PAL 172
29,13,Trainer,1,Iono,PAL 185
29,13,Trainer,4,Superior Energy Retrieval,PAL 189
29,13,Trainer,4,Ultra Ball,SVI 196
29,13,Trainer,3,Nest Ball,SVI 181
29,13,Trainer,3,Earthen Vessel,PAR 163
29,13,Trainer,2,Buddy-Buddy Poffin,TEF 144
29,13,Trainer,2,Switch,SVI 194
29,13,Trainer,1,Prime Catcher,TEF 157
29,13,Trainer,1,Letter of Encouragement,OBF 189
29,13,Trainer,1,Hisuian Heavy Ball,ASR 146
29,13,Trainer,1,Canceling Cologne,ASR 136
29,13,Trainer,1,Lost Vacuum,LOR 162
29,13,Trainer,1,Pokémon League Headquarters,OBF 192
29,13,Trainer,1,PokéStop,PGO 68
29,13,Energy,7,Water Energy,SVE 11
29,13,Energy,5,Metal Energy,SVE 16
30,14,Pokémon,4,Roaring Moon,TEF 109
30,14,Pokémon,4,Koraidon,TEF 119
30,14,Pokémon,4,Flutter Mane,TEF 78
30,14,Pokémon,1,Great Tusk,TEF 97
30,14,Pokémon,1,Walking Wake,TWM 63
30,14,Pokémon,1,Radiant Greninja,ASR 46
30,14,Trainer,4,Professor Sada's Vitality,PAR 170
30,14,Trainer,4,Explorer's Guidance,TEF 147
30,14,Trainer,1,Boss's Orders,PAL 172
30,14,Trainer,1,Penny,SVI 183
30,14,Trainer,4,Nest Ball,SVI 181
30,14,Trainer,4,Earthen Vessel,PAR 163
30,14,Trainer,3,Ultra Ball,SVI 196
30,14,Trainer,3,Pokégear 3.0,SVI 186
30,14,Trainer,2,Counter Catcher,PAR 160
30,14,Trainer,2,Super Rod,PAL 188
30,14,Trainer,1,Superior Energy Retrieval,PAL 189
30,14,Trainer,1,Pal Pad,SVI 182
30,14,Trainer,1,Secret Box,TWM 163
30,14,Trainer,4,Ancient Booster Energy Capsule,TEF 140
30,14,Trainer,3,PokéStop,PGO 68
30,14,Energy,6,Darkness Energy,SVE 15
30,14,Energy,1,Fighting Energy,SVE 14
31,15,Pokémon,4,Raging Bolt ex,TEF 123
31,15,Pokémon,4,Teal Mask Ogerpon ex,TWM 25
31,15,Pokémon,1,Squawkabilly ex,PAL 169
31,15,Pokémon,1,Fezandipiti ex,SFA 38
31,15,Pokémon,1,Radiant Greninja,ASR 46
31,15,Pokémon,1,Slither Wing,PAR 107
31,15,Trainer,4,Professor Sada's Vitality,PAR 170
31,15,Trainer,1,Boss's Orders,PAL 172
31,15,Trainer,1,Iono,PAL 185
31,15,Trainer,4,Nest Ball,SVI 181
31,15,Trainer,4,Earthen Vessel,PAR 163
31,15,Trainer,4,Energy Retrieval,SVI 171
31,15,Trainer,3,Trekking Shoes,ASR 156
31,15,Trainer,3,Pokégear 3.0,SVI 186
31,15,Trainer,3,Pokémon Catcher,SVI 187
31,15,Trainer,2,Night Stretcher,SFA 61
31,15,Trainer,2,Switch Cart,ASR 154
31,15,Trainer,1,Prime Catcher,TEF 157
31,15,Trainer,1,Pal Pad,SVI 182
31,15,Trainer,1,Bravery Charm,PAL 173
31,15,Trainer,2,PokéStop,PGO 68
31,15,Energy,6,Grass Energy,SVE 9
31,15,Energy,3,Fighting Energy,SVE 14
31,15,Energy,3,Lightning Energy,SVE 12
32,16,Pokémon,4,Raging Bolt ex,TEF 123
32,16,Pokémon,3,Teal Mask Ogerpon ex,TWM 25
32,16,Pokémon,1,Radiant Greninja,ASR 46
32,16,Pokémon,1,Fezandipiti ex,SFA 38
32,16,Pokémon,1,Squawkabilly ex,PAL 169
32,16,Trainer,4,Professor Sada's Vitality,PAR 170
32,16,Trainer,1,Boss's Orders,PAL 172
32,16,Trainer,1,Iono,PAL 185
32,16,Trainer,4,Nest Ball,SVI 181
32,16,Trainer,4,Earthen Vessel,PAR 163
32,16,Trainer,4,Trekking Shoes,ASR 156
32,16,Trainer,3,Energy Retrieval,SVI 171
32,16,Trainer,3,Pokémon Catcher,SVI 187
32,16,Trainer,2,Pokégear 3.0,SVI 186
32,16,Trainer,2,Night Stretcher,SFA 61
32,16,Trainer,1,Ultra Ball,SVI 196
32,16,Trainer,1,Switch Cart,ASR 154
32,16,Trainer,1,Prime Catcher,TEF 157
32,16,Trainer,1,Pal Pad,SVI 182
32,16,Trainer,4,Bravery Charm,PAL 173
32,16,Trainer,2,PokéStop,PGO 68
32,16,Energy,6,Grass Energy,SVE 9
32,16,Energy,3,Fighting Energy,SVE 14
32,16,Energy,3,Lightning Energy,SVE 12
33,1,Pokémon,3,Charmander,MEW 4
33,1,Pokémon,1,Charmeleon,PAF 8
33,1,Pokémon,2,Charizard ex,OBF 125
33,1,Pokémon,2,Pidgey,OBF 162
33,1,Pokémon,2,Pidgeot ex,OBF 164
33,1,Pokémon,2,Duskull,SFA 18
33,1,Pokémon,1,Dusclops,SFA 19
33,1,Pokémon,1,Dusknoir,SFA 20
33,1,Pokémon,1,Radiant Charizard,CRZ 20
33,1,Pokémon,1,Rotom V,LOR 58
33,1,Pokémon,1,Lumineon V,BRS 40
33,1,Pokémon,1,Fezandipiti ex,SFA 38
33,1,Trainer,4,Arven,OBF 186
33,1,Trainer,2,Iono,PAL 185
33,1,Trainer,2,Boss's Orders,PAL 172
33,1,Trainer,1,Thorton,LOR 167
33,1,Trainer,1,Professor Turo's Scenario,PAR 171
33,1,Trainer,1,Briar,SCR 132
33,1,Trainer,4,Rare Candy,SVI 191
33,1,Trainer,4,Buddy-Buddy Poffin,TEF 144
33,1,Trainer,4,Ultra Ball,SVI 196
33,1,Trainer,2,Nest Ball,SVI 181
33,1,Trainer,2,Super Rod,PAL 188
33,1,Trainer,2,Counter Catcher,PAR 160
33,1,Trainer,1,Hisuian Heavy Ball,ASR 146
33,1,Trainer,1,Lost Vacuum,LOR 162
33,1,Trainer,1,Unfair Stamp,TWM 165
33,1,Trainer,1,Night Stretcher,SFA 61
33,1,Trainer,1,Defiance Band,SVI 169
33,1,Trainer,1,Forest Seal Stone,SIT 156
33,1,Trainer,1,Collapsed Stadium,BRS 137
33,1,Energy,6,Fire Energy,SVE 10
34,2,Pokémon,4,Lugia V,SIT 138
34,2,Pokémon,3,Lugia VSTAR,SIT 139
34,2,Pokémon,4,Archeops,SIT 147
34,2,Pokémon,3,Minccino,TEF 136
34,2,Pokémon,3,Cinccino,TEF 137
34,2,Pokémon,2,Lumineon V,BRS 40
34,2,Pokémon,1,Wellspring Mask Ogerpon ex,TWM 64
34,2,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
34,2,Pokémon,1,Squawkabilly ex,PAL 169
34,2,Pokémon,1,Fezandipiti ex,SFA 38
34,2,Pokémon,1,Klefki,SVI 96
34,2,Trainer,3,Boss's Orders,PAL 172
34,2,Trainer,2,Professor's Research,SVI 189
34,2,Trainer,2,Iono,PAL 185
34,2,Trainer,1,Jacq,SVI 175
34,2,Trainer,1,Thorton,LOR 167
34,2,Trainer,4,Ultra Ball,SVI 196
34,2,Trainer,4,Capturing Aroma,SIT 153
34,2,Trainer,2,Nest Ball,SVI 181
34,2,Trainer,1,Great Ball,PAL 183
34,2,Energy,4,Jet Energy,PAL 190
34,2,Energy,4,Gift Energy,LOR 171
34,2,Energy,3,Double Turbo Energy,BRS 151
34,2,Energy,3,Mist Energy,TEF 161
34,2,Energy,1,V Guard Energy,SIT 169
34,2,Energy,1,Legacy Energy,TWM 167
35,3,Pokémon,4,Roaring Moon,TEF 109
35,3,Pokémon,4,Koraidon,TEF 119
35,3,Pokémon,4,Flutter Mane,TEF 78
35,3,Pokémon,1,Walking Wake,TWM 63
35,3,Pokémon,1,Radiant Greninja,ASR 46
35,3,Trainer,4,Professor Sada's Vitality,PAR 170
35,3,Trainer,4,Explorer's Guidance,TEF 147
35,3,Trainer,1,Boss's Orders,PAL 172
35,3,Trainer,4,Nest Ball,SVI 181
35,3,Trainer,4,Ultra Ball,SVI 196
35,3,Trainer,4,Earthen Vessel,PAR 163
35,3,Trainer,3,Pokégear 3.0,SVI 186
35,3,Trainer,2,Counter Catcher,PAR 160
35,3,Trainer,2,Super Rod,PAL 188
35,3,Trainer,1,Superior Energy Retrieval,PAL 189
35,3,Trainer,1,Pal Pad,SVI 182
35,3,Trainer,1,Secret Box,TWM 163
35,3,Trainer,4,Ancient Booster Energy Capsule,TEF 140
35,3,Trainer,3,PokéStop,PGO 68
35,3,Energy,7,Darkness Energy,SVE 15
35,3,Energy,1,Fighting Energy,SVE 14
36,4,Pokémon,3,Charmander,MEW 4
36,4,Pokémon,1,Charmeleon,PAF 8
36,4,Pokémon,2,Charizard ex,OBF 125
36,4,Pokémon,2,Pidgey,OBF 162
36,4,Pokémon,2,Pidgeot ex,OBF 164
36,4,Pokémon,2,Duskull,SFA 18
36,4,Pokémon,1,Dusclops,SFA 19
36,4,Pokémon,1,Dusknoir,SFA 20
36,4,Pokémon,1,Radiant Charizard,CRZ 20
36,4,Pokémon,1,Rotom V,LOR 58
36,4,Pokémon,1,Lumineon V,BRS 40
36,4,Pokémon,1,Fezandipiti ex,SFA 38
36,4,Trainer,4,Arven,OBF 186
36,4,Trainer,2,Iono,PAL 185
36,4,Trainer,2,Boss's Orders,PAL 172
36,4,Trainer,1,Thorton,LOR 167
36,4,Trainer,1,Professor Turo's Scenario,PAR 171
36,4,Trainer,1,Briar,SCR 132
36,4,Trainer,4,Rare Candy,SVI 191
36,4,Trainer,4,Buddy-Buddy Poffin,TEF 144
36,4,Trainer,4,Ultra Ball,SVI 196
36,4,Trainer,2,Nest Ball,SVI 181
36,4,Trainer,2,Super Rod,PAL 188
36,4,Trainer,2,Counter Catcher,PAR 160
36,4,Trainer,1,Unfair Stamp,TWM 165
36,4,Trainer,1,Night Stretcher,SFA 61
36,4,Trainer,1,Canceling Cologne,ASR 136
36,4,Trainer,1,Defiance Band,SVI 169
36,4,Trainer,1,Technical Machine: Evolution,PAR 178
36,4,Trainer,1,Forest Seal Stone,SIT 156
36,4,Trainer,1,Collapsed Stadium,BRS 137
36,4,Energy,6,Fire Energy,SVE 10
37,5,Pokémon,4,Ralts,ASR 60
37,5,Pokémon,4,Kirlia,SIT 68
37,5,Pokémon,2,Gardevoir ex,SVI 86
37,5,Pokémon,1,Drifloon,SVI 89
37,5,Pokémon,1,Scream Tail,PAR 86
37,5,Pokémon,1,Munkidori,TWM 95
37,5,Pokémon,1,Klefki,SVI 96
37,5,Pokémon,1,Mimikyu,PAL 97
37,5,Pokémon,1,Radiant Greninja,ASR 46
37,5,Pokémon,1,Fezandipiti ex,SFA 38
37,5,Trainer,4,Iono,PAL 185
37,5,Trainer,4,Arven,OBF 186
37,5,Trainer,1,Boss's Orders,PAL 172
37,5,Trainer,1,Professor Turo's Scenario,PAR 171
37,5,Trainer,4,Buddy-Buddy Poffin,TEF 144
37,5,Trainer,3,Earthen Vessel,PAR 163
37,5,Trainer,2,Ultra Ball,SVI 196
37,5,Trainer,2,Counter Catcher,PAR 160
37,5,Trainer,2,Rare Candy,SVI 191
37,5,Trainer,2,Night Stretcher,SFA 61
37,5,Trainer,1,Super Rod,PAL 188
37,5,Trainer,1,Nest Ball,SVI 181
37,5,Trainer,1,Hisuian Heavy Ball,ASR 146
37,5,Trainer,1,Secret Box,TWM 163
37,5,Trainer,3,Bravery Charm,PAL 173
37,5,Trainer,1,Technical Machine: Evolution,PAR 178
37,5,Trainer,1,Artazon,PAL 171
37,5,Trainer,1,Temple of Sinnoh,ASR 155
37,5,Energy,7,Psychic Energy,SVE 13
37,5,Energy,1,Darkness Energy,SVE 15
38,6,Pokémon,3,Terapagos ex,SCR 128
38,6,Pokémon,3,Hoothoot,SCR 114
38,6,Pokémon,3,Noctowl,SCR 115
38,6,Pokémon,2,Pidgey,OBF 162
38,6,Pokémon,2,Pidgeot ex,OBF 164
38,6,Pokémon,2,Duskull,SFA 18
38,6,Pokémon,1,Dusknoir,SFA 20
38,6,Pokémon,2,Fan Rotom,SCR 118
38,6,Pokémon,2,Bouffalant,SCR 119
38,6,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
38,6,Pokémon,1,Fezandipiti ex,SFA 38
38,6,Trainer,2,Iono,PAL 185
38,6,Trainer,1,Professor's Research,SVI 189
38,6,Trainer,1,Boss's Orders,PAL 172
38,6,Trainer,1,Thorton,LOR 167
38,6,Trainer,1,Penny,SVI 183
38,6,Trainer,1,Briar,SCR 132
38,6,Trainer,4,Nest Ball,SVI 181
38,6,Trainer,4,Buddy-Buddy Poffin,TEF 144
38,6,Trainer,4,Rare Candy,SVI 191
38,6,Trainer,3,Ultra Ball,SVI 196
38,6,Trainer,2,Night Stretcher,SFA 61
38,6,Trainer,1,Feather Ball,ASR 141
38,6,Trainer,1,Hisuian Heavy Ball,ASR 146
38,6,Trainer,1,Counter Catcher,PAR 160
38,6,Trainer,1,Prime Catcher,TEF 157
38,6,Trainer,1,Switch,SVI 194
38,6,Trainer,1,Lost Vacuum,LOR 162
38,6,Trainer,1,Pal Pad,SVI 182
38,6,Trainer,3,Area Zero Underdepths,SCR 131
38,6,Energy,4,Double Turbo Energy,BRS 151
39,7,Pokémon,3,Duskull,SFA 18
39,7,Pokémon,1,Dusclops,SFA 19
39,7,Pokémon,2,Dusknoir,SFA 20
39,7,Pokémon,2,Origin Forme Palkia V,ASR 39
